track_id,filename,track_date,track_time,obj_id,frame_num,obj_state,pos_x,pos_y,width,height
1,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:30:43,1,432,"Enter: 1",507,186,33,29
44,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:30:47,1,475,"Leave: 4",561,332,54,61
65,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:31:20,2,806,"Enter: 1",505,172,30,44
112,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:31:25,2,853,"Leave: 4",567,330,48,63
120,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:31:26,3,860,"Enter: 1",500,157,35,58
187,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:31:31,3,909,"Leave: 4",560,314,52,74
251,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:31:59,4,1194,"Enter: 1",501,184,32,30
307,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:32:05,4,1250,"Leave: 4",564,330,54,59
336,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:32:32,5,1518,"Enter: 3",14,262,62,40
728,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:33:11,5,1909,"Park : Lot C2",427,268,45,54
740,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:33:12,5,1920,"Leave: Lot C2",436,288,35,29
837,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:33:35,6,2148,"Enter: 1",517,183,38,30
862,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:33:37,5,2171,"Park : Lot C2",438,268,36,52
1108,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:34:01,7,2404,"Leave: NTZ 1-1",558,234,52,28
1199,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:34:05,7,2449,"Park : NTZ 1-1",526,233,70,28
1253,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:34:09,7,2485,"Leave: NTZ 1-1",540,234,67,27
1305,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:34:25,5,2643,"Leave: Lot C2",438,276,36,53
1399,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:34:34,5,2736,"Park : Lot C2",439,260,34,52
1427,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:34:37,5,2763,"Leave: Lot C2",441,277,31,29
1462,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:34:54,8,2933,"Enter: 1",494,180,36,40
1591,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:06,8,3061,"Park : DANGER ZONE!-1",382,288,92,43
1597,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:07,8,3066,"Leave: DANGER ZONE-1",366,288,87,44
1719,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:19,9,3187,"Enter: 6",1,373,66,54
1958,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:31,10,3306,"Enter: 1",505,185,32,31
2005,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:33,9,3322,"Leave: 5",439,428,116,51
2108,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:36,10,3356,"Leave: 4",542,324,84,66
2337,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:46,11,3456,"Enter: 1",512,183,32,32
2500,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:51,8,3510,"Park : Lot B4",347,316,38,41
2592,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:55,12,3543,"Enter: 1",506,179,32,35
2594,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:55,11,3544,"Leave: 4",584,324,55,63
2687,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083000.mp4",2016-10-18,08:35:58,11,3575,"Enter: 5",556,402,80,77
3065,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:36:12,11,125,"Park : Lot A7",198,340,26,35
3119,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:36:44,13,448,"Enter: 5",547,398,86,81
3175,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:36:50,14,503,"Enter: 2",286,178,45,33
3232,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:36:53,13,532,"Leave: 6",1,373,94,43
3243,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:36:53,14,537,"Leave: 3",32,249,60,47
3265,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:37:07,15,676,"Enter: 1",510,182,29,32
3286,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:37:09,16,696,"Enter: 3",24,245,64,41
3302,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:37:10,12,703,"Park : Lot A9",109,332,72,68
3423,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:37:14,12,743,"Leave: Lot A9",109,360,64,87
3666,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:37:24,15,846,"Park : Lot C3",383,268,58,41
3695,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:37:26,15,860,"Leave: Lot C3",389,272,55,41
3794,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:37:30,12,909,"Park : Lot A8",130,348,65,57
3805,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:37:31,15,914,"Park : Lot C3",402,262,33,34
3891,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:37:38,12,982,"Leave: Lot A8",140,351,44,42
3935,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:38:46,17,1662,"Enter: 1",509,179,37,35
4067,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:38:59,18,1793,"Enter: 2",285,179,50,33
4078,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:38:59,19,1798,"Enter: 6",1,358,84,53
4137,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:39:02,18,1825,"Leave: 3",35,263,31,37
4268,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:39:14,16,1947,"Park : Lot C5",323,255,43,49
4313,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:39:17,19,1969,"Park : Lot A9",86,330,66,64
4398,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:39:21,19,2011,"Leave: Lot A9",94,346,44,36
4443,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:40:13,20,2533,"Enter: 1",509,186,32,30
4455,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:40:14,5,2543,"Park : Lot A3",422,376,30,37
4491,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:40:16,21,2562,"Enter: 2",284,181,45,30
4557,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:40:19,21,2595,"Leave: 3",1,256,91,48
4562,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:40:20,20,2598,"Leave: 4",574,326,57,59
4886,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:40:45,17,2854,"Leave: 4",572,350,49,46
4935,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:40:59,22,2989,"Enter: 2",287,183,44,28
4976,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:41:03,22,3030,"Leave: 3",1,256,120,42
4991,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:41:17,23,3176,"Enter: 1",515,189,33,33
5046,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:41:23,23,3231,"Leave: 4",579,326,58,63
5085,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:41:27,23,3270,"Enter: 5",549,404,83,75
5142,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:41:32,24,3326,"Enter: 2",282,183,51,30
5200,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:41:35,24,3355,"Leave: 3",21,252,72,46
5203,"D:\Videos Database\Carpark Data\20161018\c2\20161018_083600.mp4",2016-10-18,08:41:35,23,3357,"Leave: 6",1,362,116,84
5261,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:04,25,43,"Enter: 6",1,369,54,47
5264,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:04,26,46,"Enter: 1",506,157,42,59
5325,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:07,25,76,"Leave: 6",1,365,76,48
5505,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:23,27,237,"Enter: 1",508,182,31,34
5531,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:26,28,261,"Enter: 2",257,180,45,33
5555,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:27,29,273,"Enter: 1",501,188,34,30
5589,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:28,28,284,"Leave: 3",27,250,63,44
5607,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:29,30,295,"Enter: 2",261,189,46,30
5646,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:31,29,313,"Leave: 4",575,331,55,59
5656,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:31,30,316,"Leave: 3",24,257,65,42
5722,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:35,31,359,"Enter: 1",509,180,28,33
5788,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:39,12,391,"Park : Lot B7",222,291,53,52
5909,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:44,32,443,"Enter: 1",514,180,32,32
5967,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:46,31,462,"Park : Lot D1",476,234,30,36
5986,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:46,33,468,"Enter: 2",273,184,51,30
6071,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:49,33,491,"Leave: 3",28,253,72,46
6131,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:51,27,517,"Park : Lot C4",356,262,43,48
6182,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:42:54,34,542,"Enter: 1",510,181,30,35
6529,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:43:10,35,706,"Enter: 1",513,179,30,35
6700,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:43:24,34,844,"Park : Lot B6",270,270,44,79
6743,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:43:25,34,858,"Leave: Lot B6",238,267,69,46
6754,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:43:26,35,868,"Park : Lot D3",405,226,31,42
6797,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:43:33,32,931,"Park : Lot B6",268,263,70,85
6818,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:43:34,32,941,"Leave: Lot B6",271,263,67,75
6921,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:44:19,36,1395,"Enter: 1",528,182,34,32
7123,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:44:39,36,1596,"Park : Lot D4",377,234,35,31
7124,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:44:52,37,1727,"Leave: Lot C1",475,278,58,62
7253,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:45:04,37,1839,"Leave: 4",579,361,56,40
7277,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:45:05,38,1850,"Enter: 1",515,182,30,32
7642,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:45:37,38,2176,"Park : Lot B8",185,302,36,31
7655,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:45:58,39,2380,"Enter: 6",1,358,74,60
7704,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:46:03,39,2429,"Leave: 5",455,414,106,65
7759,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:46:12,40,2526,"Enter: 1",499,188,31,33
7846,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:46:21,40,2612,"Park : DANGER ZONE!-1",556,363,48,71
7874,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:46:24,40,2639,"Leave: DANGER ZONE-1",558,403,72,76
7924,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:46:36,41,2762,"Enter: 5",560,400,79,79
7951,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:46:39,42,2788,"Enter: 3",27,250,65,42
7997,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:46:41,42,2811,"Leave: 2",247,190,46,30
8049,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:46:45,41,2847,"Park : DANGER ZONE!-1",557,370,53,71
8063,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:46:46,41,2860,"Leave: DANGER ZONE-1",560,370,36,28
8098,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:47:38,43,3385,"Enter: 1",508,183,31,32
8192,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:47:48,44,3478,"Enter: 2",285,183,42,28
8244,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084200.mp4",2016-10-18,08:47:50,44,3504,"Leave: 3",18,258,66,44
8409,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:48:07,43,71,"Park : Lot C7",272,247,32,30
8428,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:48:12,45,122,"Enter: 6",1,362,81,59
8457,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:48:15,46,150,"Enter: 2",280,184,48,29
8496,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:48:17,45,170,"Leave: 5",434,412,127,67
8513,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:48:17,46,178,"Leave: 3",21,260,70,42
8531,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:49:19,0,799,"Leave: DANGER ZONE-1",551,322,28,35
8532,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:50:05,47,1251,"Enter: 1",508,184,32,35
8587,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:50:10,47,1306,"Leave: 4",555,295,76,93
8624,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:50:14,47,1343,"Enter: 5",548,409,91,70
8699,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:50:19,47,1394,"Leave: 6",1,381,82,55
8783,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:50:27,49,1470,"Enter: 3",22,260,76,38
8878,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:50:31,48,1517,"Park : Lot D2",434,239,37,30
8931,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:50:37,49,1569,"Park : Lot C9",196,241,43,26
8982,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:52:15,50,2556,"Enter: 1",505,179,34,43
9022,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:52:19,50,2596,"Leave: 4",580,327,59,64
9051,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:53:13,51,3127,"Enter: 2",265,187,49,29
9060,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:53:13,52,3136,"Enter: 1",503,170,35,46
9093,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:53:15,51,3152,"Leave: 3",29,257,62,44
9204,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:53:25,52,3256,"Park : DANGER ZONE!-1",548,327,40,48
9214,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:53:45,53,3454,"Enter: 1",512,186,33,29
9270,"D:\Videos Database\Carpark Data\20161018\c2\20161018_084800.mp4",2016-10-18,08:53:51,53,3510,"Leave: 4",581,326,58,62
9301,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,08:58:08,54,324,"Enter: 3",10,267,53,35
9399,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,08:59:23,55,421,"Enter: 1",498,144,39,70
9454,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,08:59:44,54,448,"Park : Lot C8",226,244,42,35
9458,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,08:59:46,56,451,"Enter: 1",516,175,31,42
9493,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:00:00,55,469,"Leave: 4",582,327,57,61
9578,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:00:50,57,534,"Enter: 3",1,262,55,29
9831,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:02:26,58,660,"Leave: NTZ 1-1",564,223,42,30
9964,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:03:00,59,704,"Enter: 1",505,173,34,55
9981,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:03:03,58,708,"Park : NTZ 1-1",564,223,44,29
9998,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:03:07,56,713,"Leave: 4",583,331,41,53
10164,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:03:59,59,780,"Leave: 4",586,327,53,62
10268,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:04:39,59,832,"Enter: 5",551,414,88,65
10275,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:04:42,57,836,"Leave: 4",564,319,75,68
10406,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:05:40,59,912,"Leave: 6",1,376,93,57
10425,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:06:55,60,1010,"Enter: 3",1,268,59,36
10598,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:09:08,60,1183,"Leave: 4",570,322,69,60
10641,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:17:11,61,1811,"Enter: 1",509,165,31,51
10687,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:17:46,61,1857,"Leave: 4",584,328,55,62
10707,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:18:17,62,1897,"Enter: 1",505,190,37,32
10748,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:18:48,62,1938,"Leave: 4",582,325,57,63
10769,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:21:41,63,2163,"Enter: 5",548,409,32,45
10853,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:32:36,64,3016,"Enter: 2",275,184,45,28
10878,"D:\Videos Database\Carpark Data\20161018\c2\20161018_085400.mp4",2016-10-18,09:32:55,64,3041,"Leave: 3",23,256,66,42
10885,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090000.mp4",2016-10-18,09:00:57,65,570,"Enter: 3",5,266,57,36
11234,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090000.mp4",2016-10-18,09:01:31,65,918,"Park : Lot B9",140,277,58,55
11276,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090000.mp4",2016-10-18,09:02:03,66,1232,"Enter: 1",511,185,31,29
11339,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090000.mp4",2016-10-18,09:02:09,66,1295,"Leave: 4",586,329,53,61
11357,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090000.mp4",2016-10-18,09:02:39,67,1589,"Enter: 1",504,189,36,30
11396,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090000.mp4",2016-10-18,09:02:43,67,1628,"Leave: 4",574,318,63,72
11420,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090000.mp4",2016-10-18,09:02:51,68,1709,"Enter: 1",513,183,34,37
11457,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090000.mp4",2016-10-18,09:02:54,68,1746,"Leave: 4",569,274,70,121
11465,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090600.mp4",2016-10-18,09:06:29,69,290,"Enter: 2",269,183,58,29
11497,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090600.mp4",2016-10-18,09:06:32,69,322,"Leave: 3",27,252,74,41
11508,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090600.mp4",2016-10-18,09:08:48,70,1684,"Enter: 1",499,160,38,56
11571,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090600.mp4",2016-10-18,09:08:55,70,1747,"Leave: 4",582,320,57,70
11586,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090600.mp4",2016-10-18,09:09:00,71,1804,"Enter: 5",550,436,89,43
11640,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090600.mp4",2016-10-18,09:09:06,71,1858,"Leave: 5",490,439,135,40
11695,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090600.mp4",2016-10-18,09:11:42,72,3423,"Enter: 1",512,191,33,30
11740,"D:\Videos Database\Carpark Data\20161018\c2\20161018_090600.mp4",2016-10-18,09:11:47,72,3468,"Leave: 4",579,330,58,60
11766,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:12:08,73,89,"Enter: 2",247,190,53,29
11790,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:12:11,73,113,"Leave: 3",26,259,71,37
11797,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:13:34,74,946,"Enter: 2",266,183,53,30
11826,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:13:37,74,975,"Leave: 3",25,257,67,42
11835,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:14:16,75,1365,"Enter: 3",35,265,78,32
11899,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:14:23,75,1429,"Leave: 4",577,335,62,60
11912,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:14:46,76,1657,"Leave: NTZ 2-1",262,424,122,55
11929,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:14:47,76,1674,"Leave: 6",1,390,81,52
11934,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:15:08,77,1881,"Enter: 4",590,347,49,63
11979,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:15:13,77,1926,"Leave: 1",515,209,47,39
12024,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:15:58,78,2382,"Enter: 6",3,345,38,34
12248,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:16:58,79,2982,"Enter: 2",280,184,51,29
12277,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:17:01,79,3011,"Leave: 3",34,261,67,38
12284,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:17:32,80,3318,"Enter: 1",501,159,38,54
12328,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091200.mp4",2016-10-18,09:17:37,80,3362,"Leave: 4",562,274,77,117
12341,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091800.mp4",2016-10-18,09:19:21,81,817,"Enter: 1",513,183,31,31
12388,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091800.mp4",2016-10-18,09:19:26,81,864,"Leave: 4",586,324,53,64
12405,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091800.mp4",2016-10-18,09:19:59,82,1198,"Enter: 3",1,249,76,41
12435,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091800.mp4",2016-10-18,09:20:02,82,1228,"Leave: 2",244,188,58,32
12450,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091800.mp4",2016-10-18,09:20:45,83,1653,"Enter: 3",1,268,59,32
12872,"D:\Videos Database\Carpark Data\20161018\c2\20161018_091800.mp4",2016-10-18,09:21:27,83,2074,"Park : Lot E1",460,206,38,34
12916,"D:\Videos Database\Carpark Data\20161018\c2\20161018_092400.mp4",2016-10-18,09:24:41,84,412,"Enter: 2",261,184,48,28
12948,"D:\Videos Database\Carpark Data\20161018\c2\20161018_092400.mp4",2016-10-18,09:24:44,84,444,"Leave: 3",1,247,65,41
