12:10:12,Leave: Lot B5
12:10:44,Leave: Lot C5
12:10:56,Leave: 2
12:11:46,Leave: Lot A2
12:11:47,Leave: 5
12:11:48,Enter: 1
12:11:55,Leave: 4
12:12:16,Enter: 6
12:12:25,Leave: NTZ 1-1
12:12:26,Leave: 5
12:12:31,Enter: 4
12:12:34,Leave: 4
12:13:04,Leave: 1
12:13:16,Leave: NTZ 2-1
12:13:21,Leave: NTZ 1-1
12:13:28,Leave: 4
12:13:35,Leave: 5
12:13:41,Leave: Lot B6
12:13:52,Leave: 2
12:14:05,Leave: NTZ 1-1
12:14:14,Leave: 2
12:14:14,Leave: 4
12:14:16,Leave: Lot C8
12:14:18,Leave: Lot A5
12:14:24,Leave: 6
12:14:29,Leave: Lot B4
12:14:30,Enter: 3
12:14:33,Leave: 1
12:14:34,Leave: 2
12:14:41,Leave: 1
12:14:48,Enter: 3
12:14:51,Leave: 2
12:14:56,Enter: 1
12:15:04,Leave: 4
12:15:41,Leave: NTZ 2-1
12:15:43,Leave: Lot A9
12:15:44,Leave: 5
12:15:44,Leave: 6
12:15:47,Enter: 5
12:15:50,Enter: 3
12:15:55,Leave: 6
12:15:56,Enter: 5
12:16:01,Enter: 3
12:16:05,Leave: 2
12:16:15,Leave: NTZ 2-1
12:16:18,Leave: 6
12:16:25,Enter: 4
12:16:27,Enter: 3
12:16:30,Park : NTZ 2-1
12:16:31,Leave: 1
12:16:32,Leave: 2
12:17:23,Enter: 3
12:17:26,Leave: 2
12:17:38,Leave: Lot C2
12:17:52,Leave: 2
12:18:30,Leave: Lot C6
12:18:40,Leave: 2
12:19:17,Enter: 4
12:19:22,Leave: 1
12:19:51,Leave: 4
12:20:08,Enter: 3
12:20:11,Leave: 2
12:23:42,Leave: Lot B8
12:23:49,Leave: 2
12:23:53,Leave: NTZ 1-1
12:23:56,Leave: 4
12:28:23,Enter: 1
12:28:26,Enter: 1
12:28:28,Leave: 4
12:28:31,Leave: 4
12:29:05,Enter: 1
12:29:09,Leave: 4
12:33:16,Enter: 2
12:33:20,Leave: 3
12:33:30,Leave: NTZ 1-1
12:33:35,Leave: 1
12:37:48,Leave: NTZ 2-1
12:37:51,Leave: 5
12:37:57,Enter: 4
12:38:05,Leave: 1
12:39:00,Enter: 3
12:39:03,Leave: 2
12:44:00,Enter: 3
12:44:03,Leave: 2
12:44:24,Enter: 1
12:44:32,Leave: 4
12:44:36,Enter: 5
12:45:19,Park : NTZ 2-1
12:45:51,Leave: NTZ 2-1
12:46:03,Park : Lot A4
12:46:05,Leave: Lot A4
12:46:09,Leave: 6
12:46:15,Enter: 3
12:46:18,Leave: 2
12:46:18,Enter: 1
12:46:22,Leave: 4
12:50:05,Enter: 1
12:50:09,Leave: 4
12:52:30,Enter: 1
12:53:25,Park : Lot B5
12:54:30,Enter: 3
12:54:33,Leave: 2
12:54:34,Enter: 1
12:54:44,Leave: 4
13:01:49,Enter: 1
13:02:06,Park : Lot B1
13:02:58,Enter: 1
13:03:02,Leave: 4
13:03:40,Enter: 3
13:03:42,Enter: 3
13:03:44,Leave: 2
13:03:45,Leave: 2
13:04:07,Enter: 3
13:04:11,Leave: 2
13:04:51,Enter: 3
13:04:54,Leave: 2
13:06:13,Leave: Lot E1
13:06:17,Leave: 2
13:06:32,Leave: NTZ 2-1
13:06:37,Leave: 6
13:06:43,Enter: 3
13:06:49,Enter: 3
13:06:53,Leave: 2
13:06:55,Leave: 4
13:06:58,Enter: 5
13:07:30,Leave: 6
13:07:51,Enter: 1
13:07:56,Leave: 4
13:08:25,Leave: Lot A10
13:08:26,Leave: 6
13:08:34,Enter: 3
13:08:39,Leave: 2
13:09:56,Enter: 3
13:09:59,Leave: 2
13:12:00,
13:18:13,Enter: 3
13:18:16,Leave: 2
13:20:35,Enter: 6
13:20:43,Park : NTZ 2-1
13:22:11,Enter: 2
13:22:22,Leave: 4
13:24:22,Enter: 1
13:24:26,Leave: 4
13:24:29,Enter: 5
13:24:46,Park : NTZ 2-1
13:30:08,Enter: 1
13:30:13,Leave: Lot 4
13:30:35,Enter: 1
13:30:36,Park : NTZ 1-1
13:30:54,Enter: 3
13:30:57,Leave: 2
13:32:20,Enter: 3
13:32:22,Leave: 2
13:32:24,Enter: 1
13:32:32,Leave: 2
13:33:01,Enter: 3
13:33:05,Leave: 2
13:33:50,Enter: 2
13:33:53,Leave: 3
13:34:54,Leave: NTZ 1-1
13:35:04,Leave: 2
13:36:31,Leave: NTZ 1-1
13:36:38,Leave: 1
13:38:45,Enter: 1
13:38:50,Leave: 4
13:38:53,Enter: 5
13:39:00,Leave: 6
13:40:34,Enter: 1
13:40:45,Leave: 4
13:40:49,Enter: 5
13:40:58,Park : NTZ 2-1
13:41:38,Enter: 2
13:41:57,Leave: Lot D5
13:42:11,Leave: Lot 2
13:43:28,Enter: 1
13:43:59,Enter: 1
13:44:04,Park : Lot C5
13:44:04,Leave: 4
13:47:27,Enter: 2
13:47:31,Leave: 3
13:47:34,Enter: 2
13:47:40,Leave: 3
13:47:42,Enter: 6
13:48:00,Park : Lot A2
13:48:00,Park : Lot A2
13:50:10,Enter: 2
13:50:10,Leave: Lot A1
13:50:13,Leave: 3
13:50:21,Leave: 6
13:50:30,Enter: 3
13:50:35,Leave: 2
13:51:20,Enter: 1
13:51:26,Leave: 4
13:51:29,Enter: 5
13:51:45,Park : NTZ 2-1
13:51:47,Leave: NTZ 2-1
13:51:54,Park : NTZ 2-1
13:52:00,Leave: NTZ 2-1
13:52:01,Enter: 1
13:52:03,Park : NTZ 2-1
